country,year,age_group,pop_male,pop_female,pop_total
Ghana,2026,18-24,2339.82,2311.888,4651.709
Ghana,2026,25-34,2686.096,2673.497,5359.593
Ghana,2026,35-44,2206.026,2214.963,4420.989
Ghana,2026,45-54,1533.918,1578.44,3112.361
Ghana,2026,55-64,975.909,1051.718,2027.629
Ghana,2026,65-74,454.758,521.998,976.756
Ghana,2026,75-84,147.142,202.572,349.715
Ghana,2026,85+,23.487,40.87,64.355
Guatemala,2020,18-24,1272.263,1248.248,2520.511
Guatemala,2020,25-34,1470.104,1459.376,2929.481
Guatemala,2020,35-44,980.82,1015.495,1996.314
Guatemala,2020,45-54,587.457,668.115,1255.574
Guatemala,2020,55-64,388.512,472.079,860.591
Guatemala,2020,65-74,242.168,279.907,522.077
Guatemala,2020,75-84,104.058,115.381,219.437
Guatemala,2020,85+,18.504,28.901,47.399
Guatemala,2021,18-24,1285.445,1260.778,2546.224
Guatemala,2021,25-34,1510.082,1499.567,3009.646
Guatemala,2021,35-44,1019.89,1051.124,2071.013
Guatemala,2021,45-54,609.265,688.876,1298.144
Guatemala,2021,55-64,393.464,482.886,876.348
Guatemala,2021,65-74,247.381,290.464,537.845
Guatemala,2021,75-84,103.779,119.25,223.03
Guatemala,2021,85+,16.974,27.615,44.585
Guatemala,2022,18-24,1297.429,1272.533,2569.965
Guatemala,2022,25-34,1548.566,1538.365,3086.934
Guatemala,2022,35-44,1060.704,1088.766,2149.469
Guatemala,2022,45-54,633.864,711.988,1345.854
Guatemala,2022,55-64,400.342,493.895,894.236
Guatemala,2022,65-74,253.651,301.34,554.994
Guatemala,2022,75-84,104.63,123.966,228.595
Guatemala,2022,85+,16.123,26.628,42.747
Guatemala,2023,18-24,1307.901,1283.069,2590.973
Guatemala,2023,25-34,1586.079,1575.786,3161.866
Guatemala,2023,35-44,1104.821,1129.761,2234.58
Guatemala,2023,45-54,662.618,738.717,1401.335
Guatemala,2023,55-64,410.447,506.306,916.755
Guatemala,2023,65-74,261.907,313.493,575.399
Guatemala,2023,75-84,108.292,130.681,238.971
Guatemala,2023,85+,16.914,26.885,43.799
Guatemala,2024,18-24,1315.413,1290.888,2606.302
Guatemala,2024,25-34,1620.953,1610.477,3231.428
Guatemala,2024,35-44,1150.102,1172.363,2322.467
Guatemala,2024,45-54,694.056,768.06,1462.116
Guatemala,2024,55-64,422.381,519.301,941.679
Guatemala,2024,65-74,270.072,325.81,595.881
Guatemala,2024,75-84,113.083,138.31,251.397
Guatemala,2024,85+,17.878,27.437,45.313
Guatemala,2025,18-24,1320.867,1296.729,2617.597
Guatemala,2025,25-34,1654.228,1643.694,3297.923
Guatemala,2025,35-44,1194.806,1214.797,2409.602
Guatemala,2025,45-54,727.928,799.82,1527.749
Guatemala,2025,55-64,435.725,532.81,968.536
Guatemala,2025,65-74,277.938,338.369,616.308
Guatemala,2025,75-84,118.086,145.966,264.051
Guatemala,2025,85+,18.92,28.256,47.171
Guatemala,2026,18-24,1323.73,1299.89,2623.62
Guatemala,2026,25-34,1686.796,1676.238,3363.035
Guatemala,2026,35-44,1238.329,1256.343,2494.67
Guatemala,2026,45-54,763.915,833.592,1597.507
Guatemala,2026,55-64,450.503,547.205,997.711
Guatemala,2026,65-74,285.468,351.017,636.486
Guatemala,2026,75-84,123.269,153.701,276.972
Guatemala,2026,85+,20.007,29.349,49.348
Honduras,2020,18-24,736.072,706.733,1442.804
Honduras,2020,25-34,872.208,846.596,1718.805
Honduras,2020,35-44,658.046,649.319,1307.364
Honduras,2020,45-54,406.42,423.034,829.455
Honduras,2020,55-64,247.429,271.516,518.943
Honduras,2020,65-74,136.699,154.329,291.028
Honduras,2020,75-84,40.561,55.037,95.596
Honduras,2020,85+,5.902,11.664,17.564
Honduras,2021,18-24,743.958,713.734,1457.693
Honduras,2021,25-34,892.595,865.591,1758.188
Honduras,2021,35-44,677.535,667.81,1345.346
Honduras,2021,45-54,426.013,441.191,867.203
Honduras,2021,55-64,253.227,280.166,533.392
Honduras,2021,65-74,141.171,161.875,303.044
Honduras,2021,75-84,41.653,56.806,98.458
Honduras,2021,85+,5.8,11.569,17.364
Honduras,2022,18-24,750.22,719.209,1469.431
Honduras,2022,25-34,912.209,883.933,1796.142
Honduras,2022,35-44,696.698,685.969,1382.668
Honduras,2022,45-54,447.135,460.629,907.762
Honduras,2022,55-64,260.247,289.47,549.719
Honduras,2022,65-74,146.048,169.633,315.68
Honduras,2022,75-84,43.434,59.195,102.628
Honduras,2022,85+,5.931,11.762,17.689
Honduras,2023,18-24,754.926,723.229,1478.156
Honduras,2023,25-34,931.378,901.89,1833.268
Honduras,2023,35-44,715.808,703.962,1419.77
Honduras,2023,45-54,469.769,481.342,951.107
Honduras,2023,55-64,268.936,299.866,568.8
Honduras,2023,65-74,151.544,177.784,329.328
Honduras,2023,75-84,46.158,62.759,108.918
Honduras,2023,85+,6.293,12.421,18.713
Honduras,2024,18-24,757.55,725.292,1482.842
Honduras,2024,25-34,950.782,920.073,1870.854
Honduras,2024,35-44,734.274,721.299,1455.571
Honduras,2024,45-54,492.983,502.629,995.61
Honduras,2024,55-64,278.661,310.897,589.558
Honduras,2024,65-74,156.64,185.383,342.021
Honduras,2024,75-84,49.309,67.196,116.504
Honduras,2024,85+,6.654,13.077,19.726
Honduras,2025,18-24,758.065,725.367,1483.434
Honduras,2025,25-34,970.434,938.481,1908.912
Honduras,2025,35-44,752.5,738.367,1490.868
Honduras,2025,45-54,516.387,524.156,1040.544
Honduras,2025,55-64,289.646,322.752,612.399
Honduras,2025,65-74,161.448,192.607,354.057
Honduras,2025,75-84,52.783,72.339,125.119
Honduras,2025,85+,7.005,13.722,20.723
Honduras,2026,18-24,757.507,724.502,1482.008
Honduras,2026,25-34,989.251,956.051,1945.303
Honduras,2026,35-44,770.946,755.677,1526.621
Honduras,2026,45-54,539.581,545.594,1085.176
Honduras,2026,55-64,302.012,335.541,637.552
Honduras,2026,65-74,166.226,199.94,366.166
Honduras,2026,75-84,56.362,77.721,134.085
Honduras,2026,85+,7.361,14.377,21.735
Hong Kong,2020,18-24,238.642,245.695,484.338
Hong Kong,2020,25-34,452.854,585.027,1037.882
Hong Kong,2020,35-44,457.494,712.994,1170.487
Hong Kong,2020,45-54,482.267,671.151,1153.42
Hong Kong,2020,55-64,581.727,649.063,1230.788
Hong Kong,2020,65-74,402.457,421.529,823.986
Hong Kong,2020,75-84,178.576,187.331,365.907
Hong Kong,2020,85+,81.215,138.953,220.164
Hong Kong,2021,18-24,221.78,226.939,448.717
Hong Kong,2021,25-34,448.711,565.31,1014.021
Hong Kong,2021,35-44,457.477,715.137,1172.614
Hong Kong,2021,45-54,476.243,673.429,1149.672
Hong Kong,2021,55-64,575.113,654.755,1229.866
Hong Kong,2021,65-74,427.11,449.723,876.834
Hong Kong,2021,75-84,182.46,190.636,373.098
Hong Kong,2021,85+,86.465,142.182,228.646
Hong Kong,2022,18-24,208.383,211.499,419.882
Hong Kong,2022,25-34,441.937,540.21,982.145
Hong Kong,2022,35-44,457.125,712.435,1169.559
Hong Kong,2022,45-54,470.491,676.696,1147.184
Hong Kong,2022,55-64,563.913,655.912,1219.823
Hong Kong,2022,65-74,446.819,473.913,920.732
Hong Kong,2022,75-84,189.624,198.962,388.588
Hong Kong,2022,85+,90.722,144.245,234.962
Hong Kong,2023,18-24,199.492,200.529,400.021
Hong Kong,2023,25-34,430.309,512.246,942.554
Hong Kong,2023,35-44,457.805,707.107,1164.909
Hong Kong,2023,45-54,465.696,679.671,1145.369
Hong Kong,2023,55-64,550.783,657.3,1208.083
Hong Kong,2023,65-74,464.086,496.017,960.103
Hong Kong,2023,75-84,200.016,211.883,411.899
Hong Kong,2023,85+,93.408,145.595,239.001
Hong Kong,2024,18-24,192.237,191.034,383.272
Hong Kong,2024,25-34,416.261,482.543,898.804
Hong Kong,2024,35-44,458.182,698.45,1156.633
Hong Kong,2024,45-54,462.114,683.292,1145.405
Hong Kong,2024,55-64,537.348,660.122,1197.472
Hong Kong,2024,65-74,479.091,515.613,994.706
Hong Kong,2024,75-84,214.069,229.341,443.409
Hong Kong,2024,85+,95.969,146.666,242.635
Hong Kong,2025,18-24,186.879,184.45,371.329
Hong Kong,2025,25-34,404.233,455.822,860.055
Hong Kong,2025,35-44,458.276,686.543,1144.819
Hong Kong,2025,45-54,460.394,689.191,1149.584
Hong Kong,2025,55-64,523.97,663.602,1187.573
Hong Kong,2025,65-74,492.467,533.78,1026.246
Hong Kong,2025,75-84,229.416,249.447,478.862
Hong Kong,2025,85+,98.034,147.312,245.345
Hong Kong,2026,18-24,184.105,180.701,364.803
Hong Kong,2026,25-34,390.328,429.335,819.665
Hong Kong,2026,35-44,457.621,671.029,1128.648
Hong Kong,2026,45-54,459.674,696.148,1155.819
Hong Kong,2026,55-64,511.025,665.79,1176.817
Hong Kong,2026,65-74,505.062,552.491,1057.553
Hong Kong,2026,75-84,245.642,271.542,517.186
Hong Kong,2026,85+,99.188,147.08,246.268
India,2020,18-24,94115.622,85288.749,179404.372
India,2020,25-34,122781.26,112776.001,235557.257
India,2020,35-44,100621.899,93379.598,194001.495
India,2020,45-54,75625.069,72426.485,148051.552
India,2020,55-64,54233.379,53353.762,107587.142
India,2020,65-74,29826.427,31352.064,61178.491
India,2020,75-84,10525.238,12879.457,23404.697
India,2020,85+,2260.687,3160.044,5420.731
India,2021,18-24,94719.972,85870.21,180590.184
India,2021,25-34,124022.849,113788.071,237810.918
India,2021,35-44,102923.998,95493.18,198417.178
India,2021,45-54,77242.063,73962.651,151204.714
India,2021,55-64,55120.311,54332.865,109453.177
India,2021,65-74,30911.407,32472.906,63384.315
India,2021,75-84,10669.343,13041.644,23710.987
India,2021,85+,2260.648,3214.879,5475.526
India,2022,18-24,95088.211,86222.804,181311.014
India,2022,25-34,125065.613,114596.388,239662.001
India,2022,35-44,105168.662,97569.444,202738.107
India,2022,45-54,78923.871,75530.91,154454.781
India,2022,55-64,56095.5,55368.706,111464.206
India,2022,65-74,32085.831,33654.467,65740.297
India,2022,75-84,10876.257,13231.276,24107.535
India,2022,85+,2319.783,3321.48,5641.264
India,2023,18-24,95215.255,86361.858,181577.112
India,2023,25-34,126059.296,115331.393,241390.691
India,2023,35-44,107412.925,99636.08,207049.006
India,2023,45-54,80722.724,77168.622,157891.344
India,2023,55-64,57342.289,56641.104,113983.394
India,2023,65-74,33517.934,35123.097,68641.032
India,2023,75-84,11304.833,13621.318,24926.151
India,2023,85+,2458.888,3514.852,5973.741
India,2024,18-24,95081.729,86285.953,181367.682
India,2024,25-34,127105.008,116092.315,243197.32
India,2024,35-44,109602.085,101678.22,211280.305
India,2024,45-54,82613.25,78867.953,161481.201
India,2024,55-64,58656.952,57984.789,116641.743
India,2024,65-74,34837.402,36498.302,71335.703
India,2024,75-84,11892.822,14180.513,26073.336
India,2024,85+,2590.398,3691.937,6282.334
India,2025,18-24,94642.347,85946.984,180589.332
India,2025,25-34,128269.255,116951.746,245221.005
India,2025,35-44,111624.698,103586.496,215211.195
India,2025,45-54,84668.46,80690.777,165359.238
India,2025,55-64,60017.267,59376.079,119393.351
India,2025,65-74,36063.212,37763.592,73826.803
India,2025,75-84,12643.04,14948.714,27591.755
India,2025,85+,2713.604,3850.923,6564.53
India,2026,18-24,93984.471,85401.17,179385.64
India,2026,25-34,129500.03,117902.48,247402.509
India,2026,35-44,113482.927,105336.023,218818.948
India,2026,45-54,86826.728,82591.398,169418.126
India,2026,55-64,61424.813,60809.427,122234.239
India,2026,65-74,37277.005,39012.941,76289.944
India,2026,75-84,13440.292,15791.447,29231.738
India,2026,85+,2834.837,4001.745,6836.58
Iraq,2020,18-24,2870.932,2763.626,5634.559
Iraq,2020,25-34,3233.688,3174.166,6407.854
Iraq,2020,35-44,2319.232,2346.022,4665.253
Iraq,2020,45-54,1627.302,1729.14,3356.445
Iraq,2020,55-64,802.72,968.362,1771.077
Iraq,2020,65-74,424.46,578.334,1002.793
Iraq,2020,75-84,138.095,222.149,360.242
Iraq,2020,85+,16.336,35.919,52.249
Iraq,2021,18-24,2930.558,2816.522,5747.079
Iraq,2021,25-34,3339.371,3270.462,6609.834
Iraq,2021,35-44,2382.146,2405.457,4787.603
Iraq,2021,45-54,1693.521,1787.353,3480.874
Iraq,2021,55-64,854.196,1023.425,1877.623
Iraq,2021,65-74,436.014,597.362,1033.376
Iraq,2021,75-84,141.868,229.236,371.107
Iraq,2021,85+,15.914,35.868,51.779
Iraq,2022,18-24,2992.327,2871.868,5864.197
Iraq,2022,25-34,3448.905,3370.439,6819.345
Iraq,2022,35-44,2449.634,2467.968,4917.602
Iraq,2022,45-54,1760.9,1846.258,3607.159
Iraq,2022,55-64,917.838,1090.006,2007.843
Iraq,2022,65-74,446.806,612.706,1059.512
Iraq,2022,75-84,147.074,235.984,383.059
Iraq,2022,85+,17.057,37.723,54.775
Iraq,2023,18-24,3052.529,2926.072,5978.6
Iraq,2023,25-34,3558.666,3470.638,7029.304
Iraq,2023,35-44,2521.712,2534.225,5055.938
Iraq,2023,45-54,1826.56,1904.344,3730.904
Iraq,2023,55-64,992.282,1167.837,2160.121
Iraq,2023,65-74,452.839,620.886,1073.727
Iraq,2023,75-84,153.47,245.23,398.703
Iraq,2023,85+,18.374,40.237,58.608
Iraq,2024,18-24,3110.122,2978.051,6088.174
Iraq,2024,25-34,3662.533,3565.014,7227.546
Iraq,2024,35-44,2599.359,2605.133,5204.493
Iraq,2024,45-54,1888.122,1959.267,3847.387
Iraq,2024,55-64,1067.378,1244.187,2311.566
Iraq,2024,65-74,461.548,631.591,1093.141
Iraq,2024,75-84,160.455,256.022,416.476
Iraq,2024,85+,19.683,42.758,62.438
Iraq,2025,18-24,3171.569,3034.205,6205.776
Iraq,2025,25-34,3761.705,3654.815,7416.52
Iraq,2025,35-44,2686.226,2684.374,5370.6
Iraq,2025,45-54,1947.884,2013.427,3961.311
Iraq,2025,55-64,1143.646,1319.931,2463.579
Iraq,2025,65-74,474.083,646.709,1120.79
Iraq,2025,75-84,167.519,267.273,434.793
Iraq,2025,85+,20.986,45.27,66.251
Iraq,2026,18-24,3238.609,3096.161,6334.77
Iraq,2026,25-34,3853.185,3737.219,7590.403
Iraq,2026,35-44,2781.286,2770.925,5552.212
Iraq,2026,45-54,2006.274,2067.15,4073.424
Iraq,2026,55-64,1220.114,1394.294,2614.407
Iraq,2026,65-74,489.798,665.047,1154.84
Iraq,2026,75-84,175.751,280.487,456.238
Iraq,2026,85+,22.275,47.768,70.041
Ireland,2020,18-24,221.147,214.28,435.428
Ireland,2020,25-34,304.026,310.084,614.109
Ireland,2020,35-44,378.811,400.045,778.858
Ireland,2020,45-54,336.709,340.923,677.633
Ireland,2020,55-64,273.365,280.645,554.012
Ireland,2020,65-74,205.014,211.451,416.466
Ireland,2020,75-84,105.38,121.403,226.785
Ireland,2020,85+,30.367,51.962,82.323
Ireland,2021,18-24,226.259,219.166,445.426
Ireland,2021,25-34,303.808,306.839,610.647
Ireland,2021,35-44,376.019,400.034,776.052
Ireland,2021,45-54,343.544,348.368,691.913
Ireland,2021,55-64,278.324,286.193,564.516
Ireland,2021,65-74,209.087,216.272,425.356
Ireland,2021,75-84,110.621,126.544,237.162
Ireland,2021,85+,31.499,52.889,84.385
Ireland,2022,18-24,232.486,225.115,457.601
Ireland,2022,25-34,307.723,307.224,614.947
Ireland,2022,35-44,374.107,400.017,774.125
Ireland,2022,45-54,353.467,359.24,712.705
Ireland,2022,55-64,285.152,293.518,578.667
Ireland,2022,65-74,214.729,222.981,437.712
Ireland,2022,75-84,117.069,133.162,250.231
Ireland,2022,85+,32.644,54.197,86.837
Ireland,2023,18-24,236.935,228.919,465.853
Ireland,2023,25-34,312.555,308.974,621.53
Ireland,2023,35-44,371.838,398.558,770.397
Ireland,2023,45-54,364.547,372.085,736.631
Ireland,2023,55-64,292.86,301.628,594.487
Ireland,2023,65-74,221.429,230.829,452.259
Ireland,2023,75-84,124.082,140.51,264.593
Ireland,2023,85+,34.242,56.553,90.793
Ireland,2024,18-24,242.568,233.988,476.552
Ireland,2024,25-34,317.101,311.374,628.472
Ireland,2024,35-44,365.366,391.316,756.685
Ireland,2024,45-54,373.454,383.275,756.728
Ireland,2024,55-64,298.812,307.58,606.392
Ireland,2024,65-74,226.954,237.191,464.145
Ireland,2024,75-84,129.851,146.932,276.784
Ireland,2024,85+,35.787,58.419,94.205
Ireland,2025,18-24,251.397,242.156,493.55
Ireland,2025,25-34,322.76,315.822,638.583
Ireland,2025,35-44,356.382,380.74,737.12
Ireland,2025,45-54,381.146,393.145,774.287
Ireland,2025,55-64,304.874,313.36,618.233
Ireland,2025,65-74,232.083,243.261,475.345
Ireland,2025,75-84,134.953,152.957,287.913
Ireland,2025,85+,37.265,59.818,97.076
Ireland,2026,18-24,260.589,250.526,511.115
Ireland,2026,25-34,329.005,321.342,650.345
Ireland,2026,35-44,347.733,369.794,717.525
Ireland,2026,45-54,387.174,401.504,788.678
Ireland,2026,55-64,311.212,319.682,630.895
Ireland,2026,65-74,237.29,249.542,486.833
Ireland,2026,75-84,140.069,158.913,298.98
Ireland,2026,85+,38.835,61.254,100.085
Israel,2020,18-24,465.419,445.457,910.875
Israel,2020,25-34,594.055,581.597,1175.651
Israel,2020,35-44,547.891,553.257,1101.147
Israel,2020,45-54,454.111,465.62,919.731
Israel,2020,55-64,355.971,384.238,740.208
Israel,2020,65-74,293.211,337.515,630.728
Israel,2020,75-84,129.601,169.219,298.821
Israel,2020,85+,50.167,80.987,131.154
Israel,2021,18-24,476.377,456.126,932.504
Israel,2021,25-34,601.587,587.052,1188.635
Israel,2021,35-44,552.245,556.693,1108.938
Israel,2021,45-54,468.021,479.417,947.436
Israel,2021,55-64,359.817,386.735,746.551
Israel,2021,65-74,298.673,344.319,642.992
Israel,2021,75-84,136.422,176.949,313.371
Israel,2021,85+,51.655,82.842,134.495
Israel,2022,18-24,488.985,468.32,957.302
Israel,2022,25-34,613.285,596.807,1210.089
Israel,2022,35-44,558.113,561.667,1119.779
Israel,2022,45-54,482.771,493.662,976.432
Israel,2022,55-64,363.927,389.604,753.529
Israel,2022,65-74,300.64,346.253,646.894
Israel,2022,75-84,145.962,188.207,334.169
Israel,2022,85+,53.539,85.364,138.902
Israel,2023,18-24,499.144,477.834,976.979
Israel,2023,25-34,625.614,607.676,1233.289
Israel,2023,35-44,565.612,567.69,1133.299
Israel,2023,45-54,494.99,506.006,1000.993
Israel,2023,55-64,368.801,392.959,761.761
Israel,2023,65-74,303.031,348.532,651.563
Israel,2023,75-84,155.148,198.919,354.066
Israel,2023,85+,55.53,88.076,143.606
Israel,2024,18-24,508.749,486.886,995.636
Israel,2024,25-34,633.786,614.285,1248.068
Israel,2024,35-44,571.156,571.686,1142.842
Israel,2024,45-54,504.428,515.529,1019.957
Israel,2024,55-64,375.028,397.857,772.885
Israel,2024,65-74,306.687,352.544,659.23
Israel,2024,75-84,163.304,208.43,371.729
Israel,2024,85+,57.098,90.267,147.361
Israel,2025,18-24,521.129,499.076,1020.204
Israel,2025,25-34,641.699,620.203,1261.9
Israel,2025,35-44,575.18,574.115,1149.295
Israel,2025,45-54,512.848,523.767,1036.614
Israel,2025,55-64,382.381,403.938,786.319
Israel,2025,65-74,309.637,355.865,665.502
Israel,2025,75-84,172.641,219.638,392.279
Israel,2025,85+,58.153,91.952,150.104
Israel,2026,18-24,533.834,511.801,1045.636
Israel,2026,25-34,651.019,627.728,1278.746
Israel,2026,35-44,579.558,576.494,1156.051
Israel,2026,45-54,519.343,530.049,1049.388
Israel,2026,55-64,391.802,412.344,804.143
Israel,2026,65-74,311.249,357.434,668.686
Israel,2026,75-84,183.087,232.635,415.721
Israel,2026,85+,58.844,93.144,151.989
Italy,2020,18-24,2173.701,1972.096,4145.795
Italy,2020,25-34,3291.623,3165.168,6456.792
Italy,2020,35-44,3868.564,3836.657,7705.222
Italy,2020,45-54,4752.6,4852.894,9605.492
Italy,2020,55-64,4184.738,4410.493,8595.229
Italy,2020,65-74,3258.248,3625.936,6884.184
Italy,2020,75-84,2125.169,2780.372,4905.539
Italy,2020,85+,739.714,1477.708,2217.422
Italy,2021,18-24,2167.531,1977.27,4144.8
Italy,2021,25-34,3291.259,3143.29,6434.548
Italy,2021,35-44,3758.499,3722.094,7480.593
Italy,2021,45-54,4709.846,4800.091,9509.939
Italy,2021,55-64,4274.368,4498.63,8772.998
Italy,2021,65-74,3288.17,3663.114,6951.287
Italy,2021,75-84,2142.698,2786.224,4928.924
Italy,2021,85+,761.108,1491.828,2252.935
Italy,2022,18-24,2169.559,1995.199,4164.76
Italy,2022,25-34,3311.462,3138.878,6450.336
Italy,2022,35-44,3664.652,3625.247,7289.896
Italy,2022,45-54,4656.881,4736.09,9392.974
Italy,2022,55-64,4360.027,4583.53,8943.556
Italy,2022,65-74,3293.385,3670.635,6964.022
Italy,2022,75-84,2184.701,2820.526,5005.228
Italy,2022,85+,783.126,1513.996,2297.121
Italy,2023,18-24,2166.207,2011.765,4177.974
Italy,2023,25-34,3327.126,3127.333,6454.458
Italy,2023,35-44,3597.442,3553.995,7151.434
Italy,2023,45-54,4586.885,4652.787,9239.671
Italy,2023,55-64,4444.418,4666.243,9110.663
Italy,2023,65-74,3298.747,3676.047,6974.79
Italy,2023,75-84,2230.981,2858.944,5089.927
Italy,2023,85+,806.273,1539.054,2345.326
Italy,2024,18-24,2168.846,2030.111,4198.957
Italy,2024,25-34,3315.032,3089.346,6404.375
Italy,2024,35-44,3545.854,3495.99,7041.843
Italy,2024,45-54,4502.46,4555.229,9057.684
Italy,2024,55-64,4510.941,4728.738,9239.678
Italy,2024,65-74,3327.985,3702.864,7030.847
Italy,2024,75-84,2272.492,2889.261,5161.752
Italy,2024,85+,842.566,1577.881,2420.451
Italy,2025,18-24,2185.787,2055.221,4241.012
Italy,2025,25-34,3287.412,3043.366,6330.779
Italy,2025,35-44,3495.617,3439.694,6935.311
Italy,2025,45-54,4409.922,4447.044,8856.965
Italy,2025,55-64,4554.633,4767.395,9322.029
Italy,2025,65-74,3380.413,3754.082,7134.497
Italy,2025,75-84,2307.459,2914.071,5221.531
Italy,2025,85+,876.294,1612.285,2488.581
Italy,2026,18-24,2203.469,2077.559,4281.027
Italy,2026,25-34,3255.746,3001.256,6257.004
Italy,2026,35-44,3450.496,3385.213,6835.707
Italy,2026,45-54,4309.357,4329.703,8639.06
Italy,2026,55-64,4593.294,4800.036,9393.327
Italy,2026,65-74,3444.035,3820.336,7264.37
Italy,2026,75-84,2339.484,2935.697,5275.182
Italy,2026,85+,904.568,1640.491,2545.057
